0, 7393, 7068
1, 7958, 7078
2, 7916, 7083
3, 8887, 7086
4, 7983, 7093
5, 7967, 7097
6, 8041, 7393
7, 7068, 7483
8, 7083, 7720
9, 7097, 7746
10, 7093, 7862
11, 8060, 7910
12, 7976, 7916
13, 8879, 7958
14, 9024, 7959
15, 7967, 7967
16, 10123, 7967
17, 7720, 7976
18, 7483, 7983
19, 7910, 8041
20, 7086, 8060
21, 7078, 8084
22, 9070, 8109
23, 7862, 8879
24, 9977, 8887
25, 7746, 8990
26, 7959, 9024
27, 8990, 9065
28, 8109, 9070
29, 8084, 9977
30, 9065, 10123
